q_id,q_status,q_date,ia_date,wd_date,on_date,entity,project_name,developer,utility,county_1,county_2,county_3,state,region,service,poi_name,prop_date,IA_status_raw,IA_status_clean,type_clean,type1,type2,type3,mw1,mw2,mw3
AF1-088,active,2019-08-30,,,,PJM,,,AEP,sullivan,,,IN,PJM,Capacity,Sullivan 345 kV,,System Impact Study,System Impact Study,Unknown,Unknown,,,0.0,,
AF1-091,active,2019-08-30,,,,PJM,,,AEP,dekalb,,,IN,PJM,Capacity,Butler-S Hicksville 138 kV,,System Impact Study,System Impact Study,Solar,Solar,,,180.0,,
AF1-089,withdrawn,2019-08-30,,2020-02-12 00:00:00,,PJM,,,EKPC,henry,,,KY,PJM,Capacity,New Castle 69 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,70.0,,
AF1-086,active,2019-08-30,,,,PJM,Rogue's Wind,,PENELEC,clearfield,,,PA,PJM,Capacity,Madera-Westover South 115 kV,,IA Executed,IA Executed,Wind,Wind,,,110.0,,
AF1-087,withdrawn,2019-08-30,,2020-02-18 00:00:00,,PJM,,,Dominion,accomack,,,VA,PJM,Energy,Bakers Pond-Bell Ave 115 kV II,,Feasibility Study,Feasibility Study,Battery,Battery,,,0.0,,
AF1-093,suspended,2019-08-30,,,,PJM,Jackson Center Solar II,,ATSI,mercer,,,PA,PJM,Capacity,Henderson-Stoneboro 69 kV,,IA Executed,IA Executed,Solar,Solar,,,20.0,,
AF1-085,active,2019-08-30,,,,PJM,,,AEP,auglaize,,,OH,PJM,Capacity,Southwest Lima-West Moulton 138 kV,,System Impact Study,System Impact Study,Solar,Solar,,,77.0,,
AF1-120,operational,2019-08-31,,,2024-01-17 00:00:00,PJM,Arche Energy Project,,ATSI,fulton,,,OH,PJM,Capacity,East Fayette 2 138 kV,,IA Executed,IA Executed,Solar,Solar,,,40.0,,
AF1-099,active,2019-09-04,,,,PJM,,,APS,clearfield,,,PA,PJM,Capacity,Moshannon-Milesburg 230 kV III,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,127.0,,
AF1-142,active,2019-09-04,,,,PJM,,,APS,clearfield,,,PA,PJM,Capacity,Moshannon-Milesburg 230 kV IV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,202.0,,
AF1-100,active,2019-09-04,,,,PJM,,,PENELEC,clearfield,,,PA,PJM,Capacity,Shawville-Moshannon 230 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,250.0,,
AF1-101,withdrawn,2019-09-06,,2021-07-15 00:00:00,,PJM,,,JCPL,ocean,,,NJ,PJM,Capacity,Oyster Creek 230 kV III,,System Impact Study,System Impact Study,Wind,Wind,,,800.0,,
AF1-102,operational,2019-09-06,,,2021-03-11 00:00:00,PJM,Gans CT,,APS,fayette,,,PA,PJM,Capacity,Gans 138 kV II,,IA Executed,IA Executed,Gas,Gas,,,0.0,,
AF1-280,active,2019-09-10,,,,PJM,,,ComEd,lee,,,IL,PJM,Capacity,Nelson-Lee County,,System Impact Study,System Impact Study,Solar,Solar,,,200.0,,
AF1-111,withdrawn,2019-09-10,,2019-09-23 00:00:00,,PJM,,,PSEG,,,,NJ,PJM,Energy,Kingsland 26 kV,,Withdrawn,Withdrawn,Solar,Solar,,,0.0,,
AF1-103,withdrawn,2019-09-10,,2023-09-12 00:00:00,,PJM,,,PENELEC,warren,,,PA,PJM,Capacity,Warren 34.5 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,20.0,,
AF1-104,active,2019-09-10,,,,PJM,Elder West,,PENELEC,erie,,,PA,PJM,Capacity,Erie West 34.5 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,5.0,5.0,
AF1-107,withdrawn,2019-09-10,,2020-04-13 00:00:00,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Pohatcong 230 kV,,Feasibility Study,Feasibility Study,Battery,Battery,,,60.0,,
AF1-105,withdrawn,2019-09-10,,2023-04-17 00:00:00,,PJM,Holly Glen,,JCPL,hunterdon,,,NJ,PJM,Capacity,Glen Gardner 34.5 kV,,IA Executed,IA Executed,Battery,Battery,,,20.0,,
AF1-108,withdrawn,2019-09-10,,2022-11-22 00:00:00,,PJM,,,JCPL,hunterdon,,,NJ,PJM,Capacity,East Flemington 34.5 kV,,Facility Study,Facility Study,Solar+Battery,Solar,Battery,,20.0,,
AF1-281,active,2019-09-10,,,,PJM,,,ComEd,lee,,,IL,PJM,Capacity,Nelson-Lee County,,System Impact Study,System Impact Study,Battery,Battery,,,20.0,,
AF1-109,withdrawn,2019-09-10,,2023-09-11 00:00:00,,PJM,,,PSEG,mercer,,,NJ,PJM,Capacity,Pleasant Valley 230 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,20.0,,
AF1-110,withdrawn,2019-09-10,,2019-09-23 00:00:00,,PJM,,,PSEG,,,,NJ,PJM,Energy,Kingsland 26 kV,,Withdrawn,Withdrawn,Solar,Solar,,,0.0,,
AF1-106,active,2019-09-10,,,,PJM,,,PENELEC,bradford,,,PA,PJM,Capacity,East Sayre 34.5 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,20.0,,
AF1-112,active,2019-09-10,,,,PJM,,,APS,centre,,,PA,PJM,Capacity,Centre Hall-Boalsburg 46 kV,,System Impact Study,System Impact Study,Solar,Solar,,,15.0,,
AF1-113,withdrawn,2019-09-11,,2023-09-14 00:00:00,,PJM,,,AEP,auglaize,,,OH,PJM,Capacity,Gristmill 345 kV,,System Impact Study,System Impact Study,Solar,Solar,,,180.0,,
AF1-114,active,2019-09-11,,,,PJM,,,Dominion,king george,,,VA,PJM,Capacity,Oak Grove-Dahlgren 230 kV,,Facility Study,Facility Study,Solar,Solar,,,100.0,,
AF1-116,active,2019-09-12,,,,PJM,,,EKPC,washington,,,KY,PJM,Capacity,Marion County 161 kV,,System Impact Study,System Impact Study,Solar,Solar,,,120.0,,
AF1-115,withdrawn,2019-09-12,,2020-10-09 00:00:00,,PJM,,,Dominion,surry,,,VA,PJM,Capacity,Poolesville 230 kV,,System Impact Study,System Impact Study,Solar,Solar,,,60.0,,
AF1-119,active,2019-09-13,,,,PJM,,,AEP,blackford,,,IN,PJM,Capacity,Keystone-Desoto 345 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,200.0,,
AF1-117,withdrawn,2019-09-13,,2023-09-14 00:00:00,,PJM,,,AEP,ross,,,OH,PJM,Capacity,Atlanta-Stuart 345 kV,,System Impact Study,System Impact Study,Solar,Solar,,,200.0,,
AF1-118,active,2019-09-13,,,,PJM,,,AEP,wells,,,IN,PJM,Capacity,Sorenson-Desoto 345 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,350.0,,
AF1-124,active,2019-09-17,,,,PJM,,,Dominion,city of chesapeake,,,VA,PJM,Capacity,Oceana 230 kV,,System Impact Study,System Impact Study,Offshore Wind,Offshore Wind,,,880.0,,
AF1-125,active,2019-09-17,,,,PJM,,,Dominion,city of chesapeake,,,VA,PJM,Capacity,Oceana 230 kV,,System Impact Study,System Impact Study,Offshore Wind,Offshore Wind,,,880.0,,
AF1-122,active,2019-09-17,,,,PJM,Morrow County Solar II,,ATSI,morrow,,,OH,PJM,Capacity,Cardington-Liberty 69 kV,,IA Executed,IA Executed,Solar,Solar,,,64.0,,
AF1-121,withdrawn,2019-09-17,,2020-03-05 00:00:00,,PJM,,,PEPCO,prince george's,,,MD,PJM,Capacity,Crain Highway 13 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
AF1-126,withdrawn,2019-09-17,,2020-10-01 00:00:00,,PJM,,,JCPL,burlington,,,NJ,PJM,Capacity,Cookstown 230 kV,,System Impact Study,System Impact Study,Battery,Battery,,,250.0,,
AF1-123,active,2019-09-17,,,,PJM,,,Dominion,city of chesapeake,,,VA,PJM,Capacity,Oceana 230 kV,,System Impact Study,System Impact Study,Offshore Wind,Offshore Wind,,,880.0,,
AF1-127,withdrawn,2019-09-17,,2023-09-13 00:00:00,,PJM,,,EKPC,fayette,,,KY,PJM,Capacity,Avon 345 kV,,System Impact Study,System Impact Study,Solar,Solar,,,80.0,,
AF1-128,active,2019-09-18,,,,PJM,,,Dominion,chesterfield,,,VA,PJM,Capacity,Chesterfield 230 kV,,System Impact Study,System Impact Study,Gas,Gas,,,569.0,,
AF1-146,suspended,2019-09-18,,,,PJM,Firefly Solar,,ATSI,lawrence,,,PA,PJM,Capacity,Hoytdale -McClelland 345 kV,,IA Executed,IA Executed,Solar,Solar,,,202.0,,
AF1-139,withdrawn,2019-09-18,,2020-03-19 00:00:00,,PJM,,,PENELEC,wayne,,,PA,PJM,Capacity,Thompson 34.5 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
AF1-133,withdrawn,2019-09-18,,2023-06-09 00:00:00,,PJM,NH Gravel Hill at Martins Creek,,ME,northampton,,,PA,PJM,Capacity,Pequest River-Richmond 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-144,active,2019-09-18,,,,PJM,,,AEP,franklin,,,OH,PJM,Capacity,Hayden 345 kV,,System Impact Study,System Impact Study,Solar,Solar,,,100.0,,
AF1-132,withdrawn,2019-09-18,,2020-12-15 00:00:00,,PJM,,,APS,centre,,,PA,PJM,Capacity,Shingletown-Boalsburg 46 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-135,withdrawn,2019-09-18,,2020-03-19 00:00:00,,PJM,,,PENELEC,clearfield,,,PA,PJM,Capacity,Madera 34.5 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
AF1-131,withdrawn,2019-09-18,,2020-09-28 00:00:00,,PJM,,,APS,bedford,,,PA,PJM,Capacity,Clearville-Clearville Junction 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,16.0,,
AF1-130,active,2019-09-18,,,,PJM,Martin County Solar Project,,AEP,martin,,,KY,PJM,Capacity,Inez 138 kV,,IA Executed,IA Executed,Solar,Solar,,,190.0,,
AF1-145,withdrawn,2019-09-18,,2019-10-07 00:00:00,,PJM,,,JCPL,morris,,,NJ,PJM,Capacity,Flanders-Netcong 34.5 kV,,Withdrawn,Withdrawn,Solar,Solar,,,20.0,,
AF1-140,active,2019-09-18,,,,PJM,BL-Diamond Bear Rocks,,PENELEC,adams,,,PA,PJM,Capacity,Claysburg 23 kV,,System Impact Study,System Impact Study,Solar,Solar,,,16.0,,
AF1-136,active,2019-09-18,,,,PJM,FU-Hanks Solar,,APS,fulton,,,PA,PJM,Capacity,Warfordsburg-Purcell Junction 34.5 kV,,IA Executed,IA Executed,Solar,Solar,,,16.0,,
AF1-138,withdrawn,2019-09-18,,2020-03-19 00:00:00,,PJM,,,PENELEC,huntingdon,,,PA,PJM,Capacity,Huntingdon-Warrier Ridge 46 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
AF1-129,active,2019-09-18,,,,PJM,,,Dominion,chesterfield,,,VA,PJM,Capacity,Chesterfield 230 kV,,System Impact Study,System Impact Study,Gas,Gas,,,569.0,,
AF1-137,withdrawn,2019-09-18,,2024-04-27 00:00:00,,PJM,Ch-Valley Solar,,PECO,chester,,,PA,PJM,Capacity,Newlinville 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,9.8,,
AF1-143,active,2019-09-18,,,,PJM,,,PENELEC,somerset,,,PA,PJM,Capacity,Lick Run 115 kV,,System Impact Study,System Impact Study,Solar,Solar,,,100.0,,
AF1-149,withdrawn,2019-09-19,,2020-10-01 00:00:00,,PJM,,,APS,centre,,,PA,PJM,Capacity,Graymont-Zion 46 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-147,active,2019-09-19,,,,PJM,Dulles Solar,,Dominion,loudoun,,,VA,PJM,Capacity,Poland Rd-Runway DP 230kV,,IA Executed,IA Executed,Solar,Solar,,,100.0,,
AF1-151,withdrawn,2019-09-19,,2020-03-06 00:00:00,,PJM,,,APS,franklin,,,PA,PJM,Capacity,Fayetteville 34.5 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
AF1-154,withdrawn,2019-09-19,,2019-10-08 00:00:00,,PJM,,,PPL,dauphin,,,PA,PJM,Capacity,Dauphin,,Withdrawn,Withdrawn,Solar,Solar,,,20.0,,
AF1-153,active,2019-09-19,,,,PJM,Jakes Hollow Solar,,APS,elk,,,PA,PJM,Capacity,Motion-Ridgeway 46 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-148,active,2019-09-19,,,,PJM,,,AEP,wells,,,IN,PJM,Capacity,Sorenson-Desoto 345 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,159.0,,
AF1-150,operational,2019-09-19,,,2021-10-28 00:00:00,PJM,Pittsburgh International Airport,,DL,allegheny,,,PA,PJM,Capacity,Midfield 22.9 kV,,System Impact Study,System Impact Study,Gas,Gas,,,14.0,,
AF1-329,withdrawn,2019-09-19,,2019-10-10 00:00:00,,PJM,,,Dominion,charles city,,,VA,PJM,Capacity,Chickahominy 230 kV,,Withdrawn,Withdrawn,Solar,Solar,,,250.0,,
AF1-152,active,2019-09-19,,,,PJM,,,Dominion,pasquotank,,,NC,PJM,Capacity,Swamp 230 kV,,System Impact Study,System Impact Study,Solar,Solar,,,50.0,,
AF1-156,withdrawn,2019-09-19,,2023-09-11 00:00:00,,PJM,,,ComEd,kankakee,,,IL,PJM,Capacity,Braidwood-Davis Creek,,System Impact Study,System Impact Study,Solar,Solar,,,150.0,,
AF1-155,suspended,2019-09-19,,,,PJM,FR-Boyer Mill Guilford34.5,,APS,elk,,,PA,PJM,Capacity,Paper City-Wilcox 46 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-134,suspended,2019-09-19,,,,PJM,CL-Green Acres,,PENELEC,clearfield,,,PA,PJM,Capacity,Philipsburg-Madera 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-161,active,2019-09-20,,,,PJM,,,AEP,van buren,,,MI,PJM,Capacity,Valley 138 kV,,System Impact Study,System Impact Study,Battery,Battery,,,50.0,,
AF1-163,withdrawn,2019-09-20,,2019-12-11 00:00:00,,PJM,,,EKPC,barren,,,KY,PJM,Capacity,Barren-Summer Shade 161 kV,,Withdrawn,Withdrawn,Solar,Solar,,,120.0,,
AF1-164,active,2019-09-20,,,,PJM,,,AEP,allen,,,OH,PJM,Capacity,Southwest Lima 345 kV,,System Impact Study,System Impact Study,Solar,Solar,,,300.0,,
AF1-160,withdrawn,2019-09-20,,2022-03-22 00:00:00,,PJM,,,AEC,camden,,,NJ,PJM,Capacity,Silver Lake 69 kV,,System Impact Study,System Impact Study,Battery,Battery,,,20.0,,
AF1-162,active,2019-09-20,,,,PJM,,,AEP,martin,,,KY,PJM,Capacity,Inez 138 kV,,System Impact Study,System Impact Study,Battery,Battery,,,100.0,,
AF1-157,withdrawn,2019-09-20,,2020-10-12 00:00:00,,PJM,,,DPL,sussex,,,DE,PJM,Capacity,Laurel-Sussex 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,25.0,,
AF1-159,active,2019-09-20,,,,PJM,Clinton Solar,,Dayton,clinton,,,OH,PJM,Capacity,Martinsville-Wilmington 69 kV,,IA Executed,IA Executed,Solar,Solar,,,0.0,,
AF1-279,withdrawn,2019-09-20,,2023-03-06 00:00:00,,PJM,,,ATSI,lorain,,,OH,PJM,Capacity,Carlisle 138 kV,,Facility Study,Facility Study,Solar+Battery,Solar,Battery,,150.0,,
AF1-158,active,2019-09-21,,,,PJM,Honeysuckle Solar Project,,AEP,st. joseph,,,IN,PJM,Capacity,Edison-Gravel Pit 138 kV,,IA Executed,IA Executed,Solar+Battery,Solar,Battery,,150.0,,
AF1-173,withdrawn,2019-09-23,,2023-09-12 00:00:00,,PJM,,,Dominion,mecklenburg,,,VA,PJM,Capacity,Gretna DP-Shockoe DP 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,0.0,,
AF1-166,withdrawn,2019-09-23,,2023-11-22 00:00:00,,PJM,FR-BOYER MILL 1,,APS,franklin,,,PA,PJM,Capacity,Target-Chambers No.5 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,16.0,,
AF1-167,active,2019-09-23,,,,PJM,CL-Route 58 B,,APS,clarion,,,PA,PJM,Capacity,West Freedom-C&K Coal 25 kV,,System Impact Study,System Impact Study,Solar,Solar,,,14.0,,
AF1-171,withdrawn,2019-09-23,,2020-12-15 00:00:00,,PJM,,,ATSI,crawford,,,PA,PJM,Capacity,Jamestown-Hartstown 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-168,withdrawn,2019-09-23,,2019-10-08 00:00:00,,PJM,,,PSEG,bergen,,,NJ,PJM,Capacity,Kingsland 26.4 kV I,,Withdrawn,Withdrawn,Solar,Solar,,,4.0,,
AF1-322,active,2019-09-23,,,,PJM,,,AEP,white,,,IN,PJM,Capacity,Meadow Lake 345 kV,,System Impact Study,System Impact Study,Solar,Solar,,,200.0,,
AF1-165,active,2019-09-23,,,,PJM,,,ME,lebanon,,,PA,PJM,Capacity,Campbelltown-Millars Quarry 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,15.0,,
AF1-170,active,2019-09-23,,,,PJM,,,PENELEC,crawford,,,PA,PJM,Capacity,Springboro-Venango Junction 115 kV,,System Impact Study,System Impact Study,Solar,Solar,,,78.0,,
AF1-169,withdrawn,2019-09-23,,2019-10-08 00:00:00,,PJM,,,PSEG,bergen,,,NJ,PJM,Capacity,Kingsland 26.4 kV II,,Withdrawn,Withdrawn,Solar,Solar,,,4.0,,
AF1-176,active,2019-09-24,,,,PJM,,,AEP,st. joseph,,,MI,PJM,Capacity,Corey 138 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,178.0,178.0,
AF1-174,active,2019-09-24,,,,PJM,Ch-Goosetown Solar,,PECO,chester,,,PA,PJM,Capacity,Newlinville 34.5 kv II,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-172,withdrawn,2019-09-24,,2020-03-02 00:00:00,,PJM,,,PENELEC,clinton,,,PA,PJM,Capacity,Moshannon-Chapman 230 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,250.0,,
AF1-201,active,2019-09-24,,,,PJM,,,Dominion,gloucester,,,VA,PJM,Capacity,Hayes-White Marsh 115 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,150.0,,
AF1-175,withdrawn,2019-09-24,,2020-04-16 00:00:00,,PJM,,,AEP,st. joseph,,,IN,PJM,Capacity,Donald C Cook-Jackson Road 345 kV,,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,152.0,,
AF1-178,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Tolna Unit 2,,ME,york,,,PA,PJM,Capacity,Tolna 2 115 kV,,IA Executed,IA Executed,Other,Oil,,,1.5,,
AF1-204,active,2019-09-25,,,,PJM,,,AEP,vermillion,,,IN,PJM,Capacity,Eugene 345 kV,,System Impact Study,System Impact Study,Wind,Wind,,,255.0,,
AF1-183,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Shawville Generating Station,,PENELEC,adams,,,PA,PJM,Capacity,Shawville 1 230 kV,,IA Executed,IA Executed,Gas,Gas,,,1.0,,
AF1-186,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Portland Station Unit 5,,ME,northampton,,,PA,PJM,Capacity,Portland 5 230 kV,,IA Executed,IA Executed,Gas,Gas,,,6.5,,
AF1-184,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Shawnee Generating Station (CT 1),,ME,monroe,,,PA,PJM,Capacity,Shawnee 1 34.5 kv,,IA Executed,IA Executed,Other,Oil,,,1.0,,
AF1-188,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Orrtanna Station Unit C1,,ME,adams,,,PA,PJM,Capacity,Orrtanna 115 kV,,IA Executed,IA Executed,Other,Oil,,,1.0,,
AF1-193,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Hunterstown CT Facility,,ME,adams,,,PA,PJM,Capacity,Hunterstown 115 kV,,IA Executed,IA Executed,Gas,Gas,,,4.0,,
AF1-196,operational,2019-09-25,,,2020-03-10 00:00:00,PJM,"Gilbert Station 4x1 Combined Cycle (Unit 4, Unit 5, Unit 6, Unit 7, and Unit 8)",,JCPL,hunterdon,,,NJ,PJM,Capacity,Gilbert CT 5-6-7 230 kV,,IA Executed,IA Executed,Gas,Gas,,,0.0,,
AF1-199,withdrawn,2019-09-25,,2023-09-01 00:00:00,,PJM,Avon Lake Plant,,ATSI,lorain,,,OH,PJM,Capacity,Avon Lake 10 138 kV,,IA Executed,IA Executed,Other,Oil,,,4.0,,
AF1-187,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Portland Station Unit 3 and Unit 4,,ME,northampton,,,PA,PJM,Capacity,Portland 3 & 4 115 kV,,IA Executed,IA Executed,Gas,Gas,,,2.0,,
AF1-195,operational,2019-09-25,,,2020-03-10 00:00:00,PJM,Gilbert Station Unit 9,,JCPL,hunterdon,,,NJ,PJM,Capacity,Gilbert CT9 230 kV,,IA Executed,IA Executed,Gas,Gas,,,0.0,,
AF1-182,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Shawville Generating Station,,PENELEC,adams,,,PA,PJM,Capacity,Shawville 4 230 kV,,IA Executed,IA Executed,Gas,Gas,,,4.0,,
AF1-200,active,2019-09-25,,,,PJM,,,ComEd,kendall,,,IL,PJM,Capacity,Plano 345 kV,,System Impact Study,System Impact Study,Unknown,Unknown,,,0.0,,
AF1-179,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Tolna Unit 1,,ME,york,,,PA,PJM,Capacity,Tolna 1 115 kV,,IA Executed,IA Executed,Other,Oil,,,1.0,,
AF1-180,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Titus Generating Station (Titus CT 4 and Titus CT 5),,ME,berks,,,PA,PJM,Capacity,Titus 4 & 5 69 kV,,IA Executed,IA Executed,Other,Oil,,,2.0,,
AF1-202,active,2019-09-25,,,,PJM,,,AEP,blackford,,,IN,PJM,Capacity,Keystone-Desoto 345 kV,,System Impact Study,System Impact Study,Wind,Wind,,,200.0,,
AF1-189,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Niles A CT,,ATSI,trumbull,,,OH,PJM,Capacity,Niles CT A 23 kV,,IA Executed,IA Executed,Other,Oil,,,1.5,,
AF1-191,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,New Castle Generating Station,,ATSI,lawrence,,,PA,PJM,Capacity,New Castle 5 138 kV,,IA Executed,IA Executed,Gas,Gas,,,4.0,,
AF1-197,withdrawn,2019-09-25,,2020-03-05 00:00:00,,PJM,,,DL,allegheny,,,PA,PJM,Capacity,Brunot Island 138 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,15.0,,
AF1-190,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,New Castle Generating Station,,ATSI,lawrence,,,PA,PJM,Capacity,New Castle 4 69 kV,,IA Executed,IA Executed,Gas,Gas,,,1.0,,
AF1-185,operational,2019-09-25,,,2020-03-10 00:00:00,PJM,Sayreville Facility (Raritan River),,JCPL,middlesex,,,NJ,PJM,Capacity,Sayreville 1-2-3 230 kV,,IA Executed,IA Executed,Gas,Gas,,,0.0,,
AF1-192,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Mountain Station Unit C2,,ME,cumberland,,,PA,PJM,Capacity,Mountain 2 115 kV,,IA Executed,IA Executed,Gas,Gas,,,1.0,,
AF1-198,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Blossburg Station Unit 1,,PENELEC,tioga,,,PA,PJM,Capacity,Blossburg #1 CT 34.5 kV,,IA Executed,IA Executed,Gas,Gas,,,2.5,,
AF1-181,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Shawville Generating Station,,PENELEC,adams,,,PA,PJM,Capacity,Shawville 3 230 kV,,IA Executed,IA Executed,Gas,Gas,,,3.0,,
AF1-177,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Warren Generating Station,,PENELEC,warren,,,PA,PJM,Capacity,Warren 115 kV,,IA Executed,IA Executed,Gas,Gas,,,5.0,,
AF1-194,operational,2019-09-25,,,2020-07-01 00:00:00,PJM,Hamilton Station,,ME,york,,,PA,PJM,Capacity,Hamilton CT1 115 kV,,IA Executed,IA Executed,Other,Oil,,,1.0,,
AF1-208,active,2019-09-26,,,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Quinton-Roadstown 69 kV,,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,45.0,,
AF1-212,active,2019-09-26,,,,PJM,,,ME,lebanon,,,PA,PJM,Capacity,Campbelltown-Millars Quarry 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,15.0,,
AF1-203,active,2019-09-26,,,,PJM,Glover Creek Solar,,EKPC,metcalfe,,,KY,PJM,Capacity,Patton Rd-Summer Shade 69 kV,,IA Executed,IA Executed,Solar+Battery,Solar,Battery,,20.0,,
AF1-214,withdrawn,2019-09-26,,2020-12-03 00:00:00,,PJM,,,APS,centre,,,PA,PJM,Capacity,Nittany-Zion 46 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-207,active,2019-09-26,,,,PJM,,,AEP,white,,,IN,PJM,Capacity,Reynolds–Olive #1 345 kV,,System Impact Study,System Impact Study,Solar,Solar,,,180.0,,
AF1-206,active,2019-09-26,,,,PJM,,,ATSI,fulton,,,OH,PJM,Capacity,East Fayette 138 kV,,System Impact Study,System Impact Study,Solar,Solar,,,199.0,,
AF1-211,active,2019-09-26,,,,PJM,,,ME,lebanon,,,PA,PJM,Capacity,Campbelltown-Millars Quarry 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,15.0,,
AF1-210,suspended,2019-09-26,,,,PJM,CL-Route 58 S,,APS,clarion,,,PA,PJM,Capacity,Burma 23 kV,,System Impact Study,System Impact Study,Solar,Solar,,,16.0,,
AF1-213,withdrawn,2019-09-26,,2020-04-13 00:00:00,,PJM,,,PENELEC,clearfield,,,PA,PJM,Capacity,Bionol-Madera 115 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,152.0,,
AF1-216,withdrawn,2019-09-26,,2023-08-30 00:00:00,,PJM,,,PPL,lycoming,,,PA,PJM,Capacity,Lycoming-Lock Haven 69 kV,,Facility Study,Facility Study,Solar,Solar,,,143.0,,
AF1-209,withdrawn,2019-09-26,,2023-11-22 00:00:00,,PJM,FR Boyer Mill 2,,APS,franklin,,,PA,PJM,Capacity,Guilford 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,16.0,,
AF1-336,withdrawn,2019-09-27,,2022-08-04 00:00:00,,PJM,,,ME,berks,,,PA,PJM,Capacity,Northkill 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-287,active,2019-09-27,,,,PJM,Crawford Solar III,,PENELEC,crawford,,,PA,PJM,Capacity,Edinboro South 34.5 kV II,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
AF1-220,withdrawn,2019-09-27,,2020-08-04 00:00:00,,PJM,,,PENELEC,elk,,,PA,PJM,Capacity,Ridgway-Whetstone 115 kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,152.0,,
AF1-222,withdrawn,2019-09-27,,2023-08-28 00:00:00,,PJM,,,JCPL,monmouth,,,NJ,PJM,Capacity,Oceanview Wind 2 230 kV,,System Impact Study,System Impact Study,Offshore Wind,Offshore Wind,,,510.0,,
AF1-333,active,2019-09-27,,,,PJM,,,PPL,union,,,PA,PJM,Capacity,Laurelton-Mifflinburg 69 kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
